mode	state
other	Kentucky
other	Kentucky
other	Kentucky
other	Kentucky
public	Kentucky
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
alone	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
carpool	Louisiana
other	Louisiana
other	Louisiana
other	Louisiana
other	Louisiana
other	Louisiana
other	Louisiana
public	Louisiana
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
alone	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
carpool	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
other	Maine
public	Maine
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
alone	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
carpool	Maryland
other	Maryland
other	Maryland
other	Maryland
other	Maryland
other	Maryland
other	Maryland
other	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
public	Maryland
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
alone	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
carpool	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
other	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
public	Massachusetts
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
alone	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
carpool	Michigan
other	Michigan
other	Michigan
other	Michigan
other	Michigan
other	Michigan
other	Michigan
other	Michigan
public	Michigan
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
alone	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
carpool	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
other	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
public	Minnesota
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
alone	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
carpool	Mississippi
other	Mississippi
other	Mississippi
other	Mississippi
other	Mississippi
other	Mississippi
public	Mississippi
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
alone	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
carpool	Missouri
other	Missouri
other	Missouri
other	Missouri
other	Missouri
other	Missouri
other	Missouri
other	Missouri
other	Missouri
public	Missouri
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
alone	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
carpool	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
other	Montana
public	Montana
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
alone	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
carpool	Nebraska
other	Nebraska
other	Nebraska
other	Nebraska
other	Nebraska
other	Nebraska
other	Nebraska
other	Nebraska
public	Nebraska
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
alone	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
carpool	Nevada
other	Nevada
other	Nevada
other	Nevada
other	Nevada
other	Nevada
other	Nevada
other	Nevada
public	Nevada
public	Nevada
public	Nevada
public	Nevada
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
alone	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
carpool	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
other	New_Hampshire
public	New_Hampshire
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
alone	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
carpool	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
other	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
public	New_Jersey
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
alone	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
carpool	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
other	New_Mexico
public	New_Mexico
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
alone	New_York
carpool	New_York
carpool	New_York
carpool	New_York
carpool	New_York
carpool	New_York
carpool	New_York
carpool	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
other	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
public	New_York
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
alone	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
carpool	North_Carolina
other	North_Carolina
other	North_Carolina
other	North_Carolina
